463	456	15
360	719	15
182	958	15
130	586	15
206	73	15
585	176	15
575	387	15
581	929	15
919	406	15
621	967	15
734	301	15
217	35	15
55	931	15
871	698	15
95	165	15
750	624	15
846	466	15
727	566	15
226	802	15
883	174	15
738	917	15
195	20	15
869	695	15
691	537	15
531	200	15
566	570	15
559	98	15
453	23	15
544	646	15
268	204	15
74	336	15
27	509	15
77	948	15
412	252	15
752	67	15
640	991	15
583	664	15
207	734	15
81	259	15
72	309	15
45	544	15
944	913	15
623	793	15
636	814	15
610	973	15
317	600	15
636	952	15
651	629	15
738	747	15
628	646	15
50	374	15
863	276	15
20	847	15
616	818	15
945	644	15
888	56	15
195	519	15
198	498	15
279	928	15
388	301	15
122	326	15
363	321	15
552	266	15
436	646	15
482	270	15
657	955	15
494	78	16
26	879	16
581	289	16
541	953	16
725	937	16
377	348	16
793	557	16
989	796	16
214	68	16
885	746	16
471	411	16
451	781	17
538	313	17
333	637	17
770	361	17
435	599	17
319	936	17
565	272	17
948	106	17
162	741	17
315	148	17
752	215	17
287	74	17
240	731	17
1000	642	17
110	503	17
832	346	17
587	367	17
412	436	17
732	161	18
888	62	18
97	435	18
948	848	18
626	457	18
190	40	18
425	202	18
582	166	18
841	277	18
515	459	18
957	706	18
575	548	18
865	239	18
14	559	18
963	381	18
108	37	18
522	456	18
130	618	18
151	650	18
956	259	18
615	530	18
171	296	18
983	527	18
840	591	18
631	212	18
134	358	18
713	372	18
582	450	18
667	511	18
444	753	18
844	920	18
397	876	18
865	475	18
628	336	18
933	900	18
361	389	18
152	302	19
563	671	19
608	632	19
549	959	19
911	620	19
261	128	19
369	639	19
291	176	19
336	402	19
117	723	20
376	990	20
65	573	20
691	986	20
852	558	20
375	393	20
27	378	20
413	806	20
210	911	20
684	669	20
907	401	20
403	600	20
987	665	20
241	566	20
283	78	21
235	383	21
547	940	21
814	550	21
496	602	21
331	225	21
892	968	21
418	867	21
682	974	21
307	361	21
560	475	21
168	92	21
375	428	21
137	72	21
113	619	21
771	685	22
933	397	22
209	354	22
755	617	22
265	79	22
882	11	22
694	361	22
147	865	22
831	37	22
481	326	22
383	654	22
958	433	22
737	869	22
535	522	22
937	244	22
907	787	22
62	573	22
18	864	22
189	818	22
714	410	22
201	182	22
857	173	22
981	700	22
580	173	22
50	93	22
394	992	22
635	557	22
853	759	23
203	943	23
24	607	23
396	877	23
230	476	23
951	533	23
965	612	23
202	537	23
450	983	23
185	45	23
422	992	23
196	598	23
377	537	23
587	998	23
868	610	23
655	632	23
15	195	23
750	796	23
66	832	23
44	873	23
22	208	23
907	427	23
238	558	23
103	750	23
290	591	23
863	348	23
612	158	23
518	512	23
606	18	23
323	345	23
445	211	24
403	358	24
180	486	24
497	363	24
518	917	24
693	681	24
574	883	24
985	953	24
506	1000	24
208	128	24
8	551	24
105	624	24
45	657	24
800	502	24
503	722	24
402	447	24
524	221	24
773	31	24
792	916	24
913	532	24
348	405	24
251	163	24
906	763	24
812	124	24
155	365	24
102	174	24
758	93	24
310	183	25
312	864	25
207	478	25
209	219	25
250	31	25
848	7	25
424	345	25
308	484	25
373	246	25
477	96	25
189	924	25
322	2	25
215	652	25
623	6	25
10	507	25
848	460	25
338	941	25
317	398	25
262	770	25
485	327	25
312	425	25
299	252	25
78	289	26
860	228	26
557	431	26
643	419	26
163	302	27
168	611	27
506	727	27
848	742	27
212	243	27
387	778	27
514	21	27
177	429	27
381	849	27
280	983	27
448	828	27
209	511	27
869	496	27
378	283	28
144	12	28
461	785	28
188	828	28
821	117	29
284	966	29
871	168	29
552	228	29
554	588	29
24	773	29
27	555	29
371	959	29
503	271	29
335	397	29
532	912	29
550	685	30
762	368	30
575	941	30
557	614	30
878	514	30
745	825	30
957	877	30
641	554	30
711	259	30
459	92	30
297	215	30
533	528	30
946	777	30
931	720	30
692	553	30
44	944	30
600	726	30
753	306	30
489	35	30
7	222	30
17	98	30
340	521	30
621	176	30
633	116	30
586	801	30
113	735	30
44	265	30
115	809	30
570	930	30
5	233	30
68	626	30
613	563	30
126	462	30
995	908	30
187	736	30
726	372	30
324	41	30
968	613	30
46	401	30
247	890	30
136	3	30
707	151	30
491	821	31
644	918	31
70	644	31
764	746	31
467	262	31
358	888	31
411	707	31
568	633	31
617	119	31
564	967	31
344	217	31
909	916	31
420	228	31
348	676	31
382	855	31
184	73	31
457	509	31
594	78	32
163	266	33
668	603	33
296	964	33
303	48	33
687	319	33
686	154	33
130	924	33
667	656	33
360	873	33
626	638	33
535	666	34
739	35	34
178	981	34
875	956	34
550	526	35
90	213	35
124	621	35
605	759	36
937	271	36
988	848	36
823	73	36
702	149	36
434	964	36
532	345	36
656	125	36
498	344	36
672	687	36
896	370	36
200	323	36
743	193	36
249	693	36
228	655	36
458	80	36
402	641	36
188	678	36
824	459	36
569	604	36
848	292	36
530	349	36
707	123	36
666	490	37
881	826	37
298	704	37
575	659	37
494	15	38
275	683	38
385	357	38
145	668	38
47	547	38
390	123	38
975	734	38
679	524	38
445	564	39
288	513	39
702	549	39
913	422	39
355	339	39
52	164	39
988	506	39
986	538	39
126	900	39
953	419	39
956	14	39
426	3	39
642	177	39
32	82	39
205	400	39
920	715	39
352	511	39
806	783	39
528	223	39
405	98	39
711	755	39
184	312	39
311	607	39
352	73	39
780	836	39
310	190	40
589	569	40
828	503	40
406	987	40
242	232	40
505	414	40
989	168	40
211	177	41
126	77	41
538	586	41
619	218	41
22	483	41
267	705	41
391	801	41
835	605	42
183	527	43
64	79	43
162	467	43
118	48	43
873	582	43
554	490	44
816	3	44
515	571	44
970	915	44
296	399	44
188	742	44
740	434	44
948	234	44
74	262	44
529	753	44
48	778	44
178	73	44
929	835	45
979	888	45
522	302	46
670	898	46
851	786	46
576	527	47
702	5	47
425	377	47
57	612	47
716	937	47
258	757	47
994	295	47
415	748	47
997	167	47
936	460	47
848	214	47
657	246	47
180	835	48
19	828	48
540	806	48
503	652	48
154	24	48
165	970	48
131	356	48
990	820	48
734	890	48
688	418	48
918	821	49
680	928	49
620	121	49
802	699	49
986	323	49
371	327	49
53	130	49
67	1000	49
124	186	49
658	412	49
50	213	49
524	193	49
283	255	50
310	161	50
833	431	50
660	96	50
241	965	50
13	44	50
954	431	50
343	342	50
425	807	50
267	188	50
772	392	50
160	997	50
558	435	50
967	388	50
305	10	50
171	23	50
656	653	50
696	917	50
610	653	50
446	176	50
569	351	50
710	291	50
481	608	50
133	150	50
822	946	50
798	206	50
814	467	50
405	382	50
695	797	50
387	43	51
49	569	52
297	634	52
893	734	52
994	544	52
191	124	52
725	543	52
652	866	52
455	492	52
284	575	52
836	490	53
377	743	53
539	362	53
689	273	53
851	717	53
16	236	53
348	478	53
966	679	53
119	835	54
172	354	54
980	188	54
582	74	54
14	727	54
980	468	54
974	636	54
54	887	54
577	639	54
780	699	54
595	679	54
42	846	54
681	80	54
535	621	55
294	891	55
730	501	55
849	69	55
305	394	55
405	784	55
822	164	55
584	332	55
688	207	55
503	982	55
938	572	55
384	442	55
809	327	55
206	878	55
777	883	55
793	716	55
510	503	55
340	468	55
898	364	55
826	726	55
733	927	55
981	690	55
323	626	55
416	616	55
503	606	55
140	839	55
212	320	55
71	573	55
156	581	55
953	393	55
99	672	55
201	783	55
536	437	55
879	248	55
734	445	56
898	942	56
648	941	56
751	528	56
834	720	56
765	875	56
558	525	56
284	685	57
846	253	57
402	117	58
516	949	58
403	44	58
187	573	58
61	821	59
70	791	59
931	722	59
265	232	59
60	362	59
280	446	59
93	337	59
401	358	59
579	808	59
789	464	59
724	78	60
244	906	60
105	496	60
306	720	60
884	900	60
340	2	60
810	87	60
676	351	60
932	156	60
535	341	61
459	416	61
526	21	62
53	553	62
398	680	62
328	401	62
534	84	62
572	658	62
117	748	63
444	690	63
320	556	63
246	733	63
11	241	63
746	17	63
741	621	64
496	955	64
322	52	64
994	293	64
735	794	64
141	249	64
252	325	64
134	44	64
705	651	64
997	625	64
414	184	64
899	632	64
673	479	64
714	161	65
361	166	65
374	919	65
352	864	65
358	381	65
34	697	65
370	776	65
294	558	65
765	875	65
458	352	65
717	388	65
460	308	65
335	270	65
994	476	65
149	975	65
626	985	65
715	459	65
754	946	65
429	152	66
754	333	66
557	380	66
977	540	66
713	517	66
587	248	66
398	877	66
550	981	67
146	529	67
954	697	67
820	471	67
622	823	67
37	87	67
983	709	67
735	336	67
315	111	67
793	673	67
960	972	67
688	829	67
329	148	67
364	51	67
877	51	67
890	133	67
464	427	67
116	679	67
178	536	67
701	163	68
230	177	69
925	894	69
365	177	70
658	622	70
22	965	70
795	31	70
370	286	70
639	351	70
12	727	70
715	210	70
102	931	70
533	226	70
571	900	70
825	794	70
228	961	70
880	474	70
457	615	70
968	889	70
310	980	71
289	263	72
910	594	73
298	143	73
387	469	74
928	594	75
246	92	75
91	273	75
123	277	75
225	693	75
109	474	75
706	917	75
812	724	76
554	396	77
582	994	77
729	486	77
475	151	77
278	614	77
95	246	77
552	302	78
552	815	79
925	479	79
8	608	79
309	827	79
109	865	79
938	818	79
82	368	79
83	843	79
262	840	79
986	743	79
411	680	79
115	399	79
259	794	79
46	325	79
419	188	79
812	568	80
538	463	80
220	706	80
77	637	80
246	786	80
999	651	80
371	667	80
448	421	80
218	858	80
523	353	80
767	435	80
980	581	81
282	85	81
812	568	81
465	878	81
449	774	81
596	181	81
116	257	81
265	800	81
701	647	82
887	362	82
634	149	82
476	766	82
625	683	82
466	622	82
848	646	82
681	302	83
351	429	84
412	26	84
797	266	85
180	234	86
68	86	86
91	83	86
412	857	86
707	726	86
857	83	86
59	931	86
26	192	86
239	926	86
975	680	86
524	393	86
182	725	86
75	520	86
661	464	86
414	397	86
185	265	86
531	275	86
370	195	86
121	637	86
144	252	86
904	141	86
818	637	86
250	968	86
932	953	86
143	458	86
981	195	87
754	393	87
653	17	87
460	178	87
299	570	87
494	198	88
635	176	88
335	832	88
48	482	88
725	36	88
196	980	89
771	444	90
405	5	90
206	677	90
847	680	90
701	580	91
210	307	91
127	766	91
989	35	91
904	92	91
35	328	91
401	218	91
598	267	91
234	427	92
965	815	93
279	488	93
515	873	93
102	489	93
967	504	93
639	314	93
413	8	93
192	4	93
412	145	93
672	981	94
70	406	94
646	786	94
733	906	94
919	203	94
627	952	94
537	261	94
532	601	94
745	496	94
976	463	94
12	671	94
198	215	95
640	479	95
417	306	96
988	352	96
448	307	96
203	247	96
492	957	96
195	86	97
801	100	97
574	322	97
432	69	97
975	36	97
817	792	97
644	739	97
770	751	97
614	394	97
380	592	97
263	280	98
437	82	98
999	329	98
687	491	99
245	612	99
45	45	99
253	405	99
266	380	100
73	16	100
289	805	101
300	267	101
705	441	102
42	424	102
696	497	102
218	254	102
467	703	102
894	100	102
409	208	102
365	810	103
429	554	103
524	992	103
712	35	103
799	597	103
538	722	103
232	412	103
368	953	103
52	571	103
210	525	103
273	499	103
420	970	103
493	617	103
609	230	104
982	896	104
233	450	104
150	854	104
423	176	104
884	822	104
295	844	104
697	265	104
665	270	104
793	5	104
880	487	104
840	450	104
85	156	104
851	119	105
325	513	105
443	646	105
728	619	105
245	293	105
436	816	105
757	135	105
629	776	105
531	575	105
839	698	105
656	850	105
653	520	105
81	343	105
426	764	105
722	18	105
770	470	105
11	502	105
296	627	105
492	504	105
333	276	105
68	307	105
840	943	105
58	56	105
358	283	106
355	936	106
364	370	106
395	592	106
279	177	107
118	71	107
24	62	107
980	364	108
40	764	108
760	771	109
489	191	109
495	972	109
762	391	109
642	885	109
288	9	109
797	773	110
989	107	110
753	897	110
690	617	110
754	817	110
689	343	110
339	462	110
745	184	110
360	234	111
678	719	111
702	523	111
887	222	111
217	963	111
559	471	111
277	423	111
480	256	111
12	930	111
133	154	111
703	523	111
560	735	111
540	124	111
33	950	111
309	769	111
187	271	111
247	725	111
930	925	111
201	797	112
507	970	112
109	223	112
532	631	112
770	271	112
789	210	112
265	483	112
215	890	113
874	937	114
813	140	114
101	175	114
458	200	114
296	286	114
319	337	114
922	359	114
147	176	114
748	569	114
836	636	115
217	519	115
794	458	115
932	227	115
884	891	115
822	565	115
597	337	115
841	217	115
606	505	115
526	597	116
508	3	116
236	310	117
306	18	118
493	934	118
331	183	119
778	867	119
358	346	120
300	189	120
418	707	120
609	398	121
624	166	121
130	466	121
669	101	121
559	518	121
220	726	121
319	903	121
939	153	121
390	253	121
339	996	121
96	581	122
859	731	122
848	301	122
615	980	123
674	389	123
117	121	124
290	375	124
289	975	125
644	449	125
450	64	125
568	434	126
365	896	127
909	458	127
484	953	127
46	859	127
883	450	127
636	220	128
787	552	129
908	830	129
702	114	129
619	308	129
305	537	129
301	986	129
618	146	129
20	463	129
70	303	129
834	447	129
596	539	129
634	154	129
680	355	129
682	997	129
715	756	129
507	655	129
61	529	130
301	543	130
4	147	130
676	14	130
927	282	130
692	840	130
334	910	131
261	739	131
843	38	131
970	657	131
260	850	131
710	547	131
920	520	131
246	502	131
230	269	132
522	582	133
313	702	133
865	53	133
278	502	133
971	862	133
108	147	133
568	831	134
174	93	134
731	703	134
319	202	134
276	885	134
603	885	134
118	61	135
298	7	135
622	476	135
712	44	135
944	648	135
136	816	135
542	197	135
488	17	135
910	641	136
50	289	137
651	126	137
892	846	137
484	970	137
62	906	137
407	515	137
874	667	138
261	619	138
903	701	139
545	908	139
297	445	140
991	96	141
246	357	141
948	18	142
76	182	142
511	467	142
525	931	142
811	298	142
62	541	142
520	682	142
969	692	142
77	22	142
708	799	142
999	593	142
425	321	142
7	538	142
1000	842	142
821	453	143
856	54	143
183	655	144
249	105	144
351	920	145
914	473	145
93	708	145
216	593	145
274	738	145
924	454	145
357	319	145
899	411	145
649	416	145
255	757	146
448	196	147
587	207	147
334	921	148
73	242	148
739	615	149
243	566	149
70	659	149
830	924	149
637	145	149
941	554	150
651	589	150
580	101	151
624	616	151
521	810	152
226	43	153
293	700	153
261	932	153
977	170	153
270	211	154
967	351	155
549	19	155
376	397	155
535	399	156
402	405	157
96	108	158
705	682	159
914	728	159
444	861	160
26	456	160
477	460	160
71	609	161
242	64	161
845	348	161
145	128	161
239	811	161
930	790	161
261	883	161
498	841	161
602	805	162
961	673	162
337	219	162
813	877	162
589	767	162
517	310	163
138	871	163
114	314	163
498	830	163
679	677	163
403	482	163
874	924	164
735	982	164
769	716	164
478	59	164
921	210	165
62	213	165
966	532	165
168	864	165
275	703	165
168	548	165
724	168	166
486	808	166
695	923	166
182	455	166
741	359	167
400	90	167
827	601	167
382	129	167
116	146	167
913	733	167
43	3	168
611	642	168
950	745	168
342	801	168
275	461	168
822	913	168
285	246	168
890	2	169
661	989	169
412	384	169
392	149	169
259	25	169
105	504	169
521	864	170
158	111	170
752	156	170
592	54	170
778	862	170
925	371	170
977	92	170
589	229	170
948	837	171
73	867	171
491	869	172
219	256	172
956	525	172
931	820	172
714	259	173
485	910	174
827	558	174
476	760	175
466	468	175
634	693	175
389	430	175
544	302	176
810	926	177
290	488	177
794	63	177
156	499	177
560	392	177
295	954	177
458	782	177
523	466	177
469	83	178
378	178	179
648	493	179
997	33	179
977	484	179
718	77	179
840	125	179
987	536	179
94	982	179
522	574	180
287	30	180
60	17	180
98	22	180
108	580	180
764	356	180
313	541	180
648	145	180
464	18	181
856	291	181
237	401	181
964	118	182
145	440	182
246	178	183
666	359	183
180	908	184
476	904	185
601	461	185
256	345	185
397	793	185
806	361	185
480	285	185
774	693	185
337	834	185
258	946	185
277	421	185
553	243	185
709	842	185
805	961	186
202	718	186
796	167	186
168	873	187
616	396	188
732	515	189
148	234	190
291	18	191
736	537	191
300	319	191
383	382	191
438	760	192
473	599	192
856	960	192
999	183	193
408	692	193
767	173	193
512	801	193
867	534	193
735	217	193
611	687	194
903	918	194
720	457	194
77	968	194
891	666	195
409	939	195
755	589	195
346	608	196
756	252	196
747	626	196
965	425	197
823	715	197
80	627	197
616	243	198
746	385	198
161	822	199
667	61	199
258	124	199
992	86	200
99	287	200
928	856	201
794	582	202
360	902	203
766	868	203
127	340	203
367	130	203
776	706	203
592	445	204
490	797	204
45	408	204
357	992	205
262	587	205
551	971	205
959	638	205
198	928	205
641	289	205
449	441	206
763	445	207
58	665	207
184	887	207
165	361	207
72	818	207
924	428	208
168	548	209
99	675	209
181	759	210
703	410	210
825	95	210
172	107	210
627	306	211
135	499	211
784	562	211
695	749	211
534	217	211
956	440	211
456	400	211
107	474	211
553	717	211
378	118	211
715	504	211
638	817	211
190	383	212
513	899	212
424	146	212
104	145	212
498	224	212
85	254	212
114	377	212
149	282	212
398	12	213
489	705	214
889	810	215
731	705	216
573	722	216
224	880	216
174	74	216
371	600	216
472	79	216
994	309	216
476	821	216
612	688	216
624	356	216
211	185	217
348	88	217
953	241	217
579	239	217
923	753	217
955	325	217
837	45	218
954	539	218
571	168	219
97	707	219
19	213	219
963	629	219
882	574	220
635	419	220
356	594	221
736	796	221
859	905	221
