1326	4612	2
459	8269	2
8121	8329	2
4384	3677	2
9221	7507	2
4573	2499	2
3596	1366	2
735	9055	2
1491	6965	2
5500	9926	2
3971	6212	2
2911	9616	2
6642	9079	2
3215	434	2
1437	6585	2
7368	724	2
9798	6938	2
2006	1129	2
2359	7470	2
2729	467	2
1316	2803	2
4538	8043	2
884	6726	2
2921	1301	2
915	201	2
1388	6134	2
2256	4085	2
4458	8303	2
7640	9551	2
9347	4697	2
5282	5952	2
7447	9810	2
784	8929	2
2743	2847	2
8107	9532	2
274	5142	2
61	3500	2
6445	2712	2
2109	2560	2
7386	8612	2
8227	9543	2
743	5153	2
5091	2573	2
4592	7571	2
9713	4220	2
4581	5975	2
6297	2135	2
4115	5603	2
9979	7738	2
9124	7902	2
6362	988	2
7200	8889	2
8942	5254	2
3378	1656	2
1502	1890	2
8269	4637	2
7189	6165	2
5012	7494	2
5482	4011	2
9574	8728	2
6827	5691	2
3076	7883	2
3102	8814	2
9247	1791	2
2644	2795	2
3466	7519	2
9670	4091	2
6094	9599	2
2511	1189	2
8528	2313	2
3516	1739	2
9275	3703	2
5020	1795	2
5278	8876	2
232	2151	2
6274	7837	2
1321	1795	2
8990	9642	2
1162	4533	2
8830	2405	2
9527	9874	2
1398	8206	2
6090	8467	2
4377	96	2
5896	44	2
4219	9092	2
1734	2466	2
1	2831	2
9238	3041	2
9435	5931	2
6879	6025	2
7993	5822	2
6936	8565	2
5542	3557	2
4609	6612	2
7633	9845	2
6241	7672	2
8035	9125	2
9144	2570	2
4068	8607	2
6242	2680	2
5519	2811	2
8986	2711	2
1554	7354	2
7319	5587	2
3602	3015	2
405	134	2
9692	9690	2
4926	1841	2
1164	8429	2
7124	4660	2
2166	4626	2
5609	672	2
8326	7450	2
3520	6585	2
4634	7508	2
6417	570	2
524	8228	2
3837	8802	2
8036	2539	2
603	7485	2
1226	7212	2
1365	4416	2
2415	267	2
1734	3792	2
6013	6361	2
4953	4718	2
3396	7423	2
8540	5620	2
8301	7623	2
4769	2242	2
3943	1893	2
4600	3866	2
8784	3950	2
1473	4890	2
8295	7236	2
9938	9928	2
5091	7108	2
2451	3468	2
4373	2046	2
2659	7208	2
9504	6816	2
2239	125	2
1535	9358	2
4022	3711	2
878	8003	2
8634	7987	2
2475	9481	2
9206	6561	2
3237	7933	2
9219	1925	2
4159	5679	2
9770	8747	2
1320	6554	2
6476	7238	2
2135	6536	2
4118	1107	2
4169	4645	2
5812	2817	2
5122	5538	2
4393	3368	2
2149	8993	2
5359	5436	2
7328	4916	2
3362	591	2
3528	9605	2
2388	3571	2
9652	6416	2
9681	8256	2
1661	4682	2
6476	2027	2
8872	5851	2
3075	3341	2
5429	5480	2
2851	5115	2
2927	9546	2
9262	9688	2
2787	5863	2
7353	7064	2
205	3961	2
1505	3578	2
4927	3571	2
9820	9274	2
7503	2365	2
3624	4443	2
8648	6748	2
5035	7640	2
6308	8827	2
5503	352	2
2803	4899	2
7045	1915	2
5947	4412	2
9205	3682	2
25	3838	2
3263	6563	2
4315	8494	2
6376	4037	2
8767	7763	2
9825	4051	2
8357	8681	2
1308	1963	2
1102	7688	2
6248	1550	2
6884	4116	2
5150	5523	2
5390	3168	2
3082	6434	2
8326	247	2
200	3355	2
2329	1465	2
4429	9340	2
6771	861	2
4856	1417	2
6496	9723	2
5737	4866	2
6735	9293	2
4906	2996	2
6330	59	2
4622	363	2
2674	1714	2
5712	72	2
1643	5110	2
8513	5455	2
580	8240	2
9826	4826	2
4217	8722	2
2328	2924	2
8806	9165	2
8548	2514	2
5442	3900	2
4230	3119	2
1183	3561	2
2485	252	2
3965	3765	2
543	366	2
4554	3101	2
8368	5685	2
2867	7574	2
5615	3283	2
7762	377	2
6233	4886	2
4278	369	2
1741	107	2
3809	1660	2
8884	6358	2
997	2040	2
3712	4968	2
9032	5381	2
4516	8522	2
4907	6462	2
4039	1829	2
4332	6704	2
8924	1730	2
9038	3810	2
3815	5431	2
9056	4402	2
8801	3004	2
3051	8325	2
4066	9285	2
8476	2736	2
5031	3843	2
6283	2391	2
473	7514	2
3340	548	2
6963	1035	2
50	1838	2
6607	7210	2
8405	6584	2
3855	3619	2
3401	7363	2
7996	6856	2
1319	9294	2
6561	7937	2
2108	1994	2
4477	7380	2
6635	6782	2
6381	9780	2
3234	9679	2
2281	5324	2
7921	5058	2
6823	8661	2
3293	9079	2
8109	6842	2
4173	5646	2
1479	9710	2
3229	2480	2
79	8864	2
1497	9539	2
7857	9417	2
5918	420	2
9892	7091	2
4762	332	2
9130	6094	2
8648	3312	2
4461	3929	2
8046	348	2
1253	2616	2
6662	779	2
6201	9240	2
9390	1630	2
5549	631	2
8098	7794	2
6499	3017	2
636	6552	2
1499	8298	2
8708	3286	2
7998	9135	2
6957	6454	2
2757	6957	2
4113	3656	2
4634	5384	2
6203	1966	2
6100	5582	2
882	4154	2
403	9499	2
